Genes,Olaparib,Veliparib,BMN673,Rucaparib,Cisplatin,Carboplatin,Mitomycin C,SN-38,Epirubicin,Etoposide,Doxorubicin,Camptothecin,Mitoxantrone,Docetaxel,Paclitaxel,Vinorelbine,Busulfan,Chlorambucil,Melphalan,Temozolomide,5-FU,Gemcitabine,6-Mercaptopurine,Methotrexate,Hydroxyurea,NU7441,KU55933,Bleomycin,Actinomycin D,Methotrexate 5-FU,Gemcitabine  Paclitaxel
GTF2H2B,0.304108552,-0.693774606,-0.510245079,-0.961492996,-0.04970082,0.076463087,-0.42362024,0.7148474,-0.325584114,0.789448126,0.380730793,-0.310209438,-0.364160769,0.105754266,0.131572057,-0.47651722,-0.008021022,-0.525192919,0.279323299,-0.358720004,-0.146740925,-0.701007457,0.321874507,0.405401145,0.043030729,0.183222251,-0.523118568,-0.938355404,1.064395276,0.137497089,-1.924171596
GTF2H2,-1.719252983,-0.615379902,0.19075607,-1.485190123,-0.162172642,-1.173619618,-0.008730129,0.082204546,-0.129954444,1.239328414,0.505571191,-0.065452411,0.09201748,0.602100796,-0.133185246,1.217991517,-0.157351854,-0.129963594,-0.006749891,0.133548348,-2.100631822,-0.929870938,-2.213362635,-1.604368227,0.68048291,-0.226472467,-0.583103757,-0.652276885,0.599281204,-1.62281017,2.189639299
GTF2H1,2.146342467,1.838399106,-0.274277475,-0.978271759,-2.373553474,-4.265388827,-0.74725686,1.842458686,7.652961876,3.684273131,2.737485161,5.363442834,5.095014133,0.049534849,2.461553143,1.671423812,-0.661320947,-6.448746749,3.623357727,3.910981575,-1.027147346,-2.815386758,-4.595986627,-0.62765503,-0.199520673,1.871648227,-5.529920451,2.498624637,3.617449657,-1.888251926,-3.294265456
GTF2F2,2.695394148,1.323775747,2.120211499,3.860442974,4.821256104,2.910867488,2.043268985,0.010283664,1.363815686,0.704942393,-3.105516924,0.68671092,0.539028522,2.034326122,-4.47388176,1.239086195,1.658070372,4.320087401,1.839954963,-0.597690496,1.94320727,4.803886755,-0.976541776,0.922212761,-0.26907203,3.418082368,1.338499881,2.390056866,-0.608954489,0.666724745,2.450607186
GTF2E2,-0.874546262,0.945382429,-0.039401265,-1.846511106,-0.078035416,2.690437373,-1.802470555,-0.230273962,1.25733178,-0.013240262,-0.029159164,0.649423914,0.921126961,0.301541425,-0.338741059,1.075005899,-1.986970828,0.377315465,0.687314734,-0.292593625,-0.517767986,-0.294898747,1.567319646,-1.120901012,1.129885726,3.24199085,1.961104428,-0.728816639,0.372095295,-0.077856087,-0.057052221
GTF2B,-0.299227221,-0.199707549,-0.274171455,-2.06625352,-0.12447987,-0.168565931,0.38829078,0.069797266,-0.320310452,-0.045421063,0.040103039,-0.295070273,-0.295357817,-0.02701497,-0.169763489,-0.160296155,-1.117624523,0.612368233,-0.286219292,-0.203802624,0.038869738,-0.996027637,0.390636917,-0.273430914,-0.212075136,-0.325404591,-0.227828762,-0.765849658,-0.089444587,-0.918058756,-0.273779307
GSR,-0.958331949,-0.737402243,-0.138816052,-0.138578116,0.019620447,-0.265711542,0.547158519,0.326347808,0.412915044,0.313139012,0.996103683,-0.210362066,-0.140459138,0.316815964,-0.759141622,-0.163442556,0.732815324,-0.310097858,-0.016743804,-1.215312772,1.713849912,1.615188589,-1.400029063,1.518940689,-1.719578704,-0.050887856,-0.391301664,-0.796569412,0.304959481,0.327306317,1.398398057
GRAMD3,-0.013520197,-0.211870132,-0.354813005,-0.344500038,-0.282582854,0.798647177,-0.327542213,-0.314336906,-0.041286511,0.362895601,-0.252318525,0.561385867,-0.118035113,2.024916375,-0.384250688,-1.497564506,0.410256492,0.771666572,0.820195355,1.080928594,-0.206643091,0.485194622,-0.359838571,-0.268108854,-0.185223772,-0.065771499,0.579826427,0.387292249,-0.199639258,-2.154083801,-0.816124354
GPSM1,-1.526636055,-1.674974214,-0.422523589,0.615175045,0.317028417,-1.66391592,-0.758805869,-0.102388126,-0.864542001,-0.139380553,-0.157027781,-0.115614335,-0.027122837,-0.417270119,-0.254932485,-2.421068082,-0.402227967,-0.977516903,-0.158195273,-1.105232977,1.172455516,0.56372822,-0.856160622,0.383286053,-1.367704619,-0.638490233,-2.243320961,-0.046710255,-0.39782866,0.497154106,0.313602749
GPR98,0.220073332,-0.476248277,0.664339516,0.590864175,0.087282085,-1.687451774,0.978375813,0.302155578,0.116275059,-0.21237693,0.824018026,0.011838996,0.063531343,0.202149845,0.721304156,0.28851467,0.437700607,0.515631414,0.146341139,0.89430892,1.27624137,-0.179720522,1.769831574,0.892848777,0.386409879,0.637465003,-0.281963566,-0.069455712,0.868949035,1.160048606,-2.213473914
GPBP1,3.241624322,2.972269497,9.735313821,7.406775892,9.244283598,3.043864787,8.191064071,2.367884654,3.543016843,4.917866249,4.030104673,1.579266827,2.848658344,2.920001069,3.974084713,2.45955193,8.51265245,4.658574712,2.904640376,1.289328793,-5.233775511,8.095267163,0.261278375,0.058564629,0.381381626,-0.098693161,2.520545822,6.540855871,4.457596818,-0.660622224,0.945560065
GOLGA8A,-1.565855058,0.69070972,0.127222799,0.187984278,0.294087896,-0.907343497,-0.796694402,-0.380529461,-2.204376713,-0.416809894,-0.372580064,-1.573262177,-1.578116899,-0.514707531,-0.308779419,-0.738477329,0.306916789,-1.895848701,-1.846528975,2.147698334,-0.420396729,-0.595490204,-1.473029287,0.002190097,1.600575117,-2.277958635,-2.314850442,0.356959424,0.230019251,0.909924009,-0.285843415
GNRH1,-0.390315886,0.742418023,-1.332656439,-5.127231172,-0.534845149,0.97076913,-4.708803089,-0.071111823,2.328092638,-3.0316713,-2.265999139,2.300261414,0.767527987,1.953344047,-3.134461912,1.740122976,-6.183489458,-2.777964095,-1.620998578,0.979323492,-6.786929578,-3.313249644,0.779233055,-2.104841022,-0.314078129,2.023797879,-0.192179072,1.42701008,-7.997078003,-0.105238468,-4.213045093
GLG1,0.309202101,-0.81671379,1.234182447,-3.085390649,-3.968920342,0.394012792,1.929489156,-0.345945795,-0.593222842,-3.823033209,-3.242467189,-0.500296818,0.183069769,-0.427896693,0.337861771,-1.942279886,0.874750361,-0.51505834,-0.485103014,-1.199757278,2.551628806,3.759443235,0.190413337,2.694214357,-0.923892655,0.143845379,0.08770307,-2.513669095,-1.574540697,2.086384611,-0.514703122
GIN1,4.915382474,2.30805272,0.697018521,1.446628069,-0.171892277,3.414359602,-0.642114762,0.554696575,4.577545739,0.017453293,1.794989836,1.956228264,2.68299675,-0.134864763,4.992073648,-0.830061532,1.856478042,5.451898001,5.253278076,-0.052366023,0.273408578,2.867675071,1.993618969,0.505495432,-2.945761109,3.895588436,1.529690149,-1.241978486,-1.348498316,-0.587546465,5.948352234
GFM2,-0.160303725,-0.380666346,0.646840659,0.057008883,0.128061619,-0.54451333,0.632215632,-0.020465859,0.117478611,-0.052165199,-0.023142007,-0.004495228,-0.008742881,0.058013087,-0.595973251,-1.485364467,0.117105374,-0.249798027,-0.104282588,-0.684642529,0.032965254,0.009203993,-1.073761935,0.060661916,-2.067917642,-0.282750272,-0.301278571,0.880274601,-0.021649365,0.034282756,-1.005674485
GEN1,-1.021403584,0.280295939,-1.648469861,1.503309025,3.875904271,-1.079682025,0.417143193,-2.613620319,-0.62050291,-4.15887777,-3.20858144,-0.425598823,-0.796603106,0.400035087,-0.04186922,0.615006648,-1.107984993,-0.657797671,-0.443036531,0.300200413,-1.197172023,4.323176684,0.99720959,-0.928994058,-1.28634081,-0.404842804,0.884818126,1.33975513,-3.480834571,0.15891439,0.912805096
GCNT4,-1.423518534,0.572719265,-1.608551034,-1.054087425,-0.467060007,0.562485112,-1.259555498,-0.170982726,0.054981472,-1.789981157,-0.345641107,-1.124399114,-0.951663558,0.758906757,-4.114542915,1.780739495,-0.76097469,-0.834783524,-0.749832723,0.054574151,0.439184921,-2.774587128,2.113712134,0.030975717,1.273807437,-0.407720873,0.481579148,-0.455521549,-0.281423644,1.692582727,-4.944272175
GATA3,1.368829792,0.01464443,-0.816001206,-1.330798976,-1.444376975,2.445296928,-0.555638697,-0.833454893,-0.040062722,-1.280027952,-0.431187938,-0.133153491,0.301563796,-0.366173784,4.076809862,0.25884277,-2.164882715,-0.759840937,-0.23903043,0.427108318,0.06122437,0.611645173,2.036814765,-0.383052574,0.427484887,2.921241997,2.393810232,0.13563819,-0.524272944,-0.966598011,3.089462512
GALC,-1.471348097,-0.947223286,0.274168099,-1.862794368,-0.709753873,-1.63134187,-1.258808117,-0.241483733,-1.037484558,-1.060230887,-0.115295317,-0.65003771,-0.952914102,-0.119744914,0.010011416,0.300126943,-2.358701464,-0.899959428,-0.761096294,0.31874008,-1.560823103,-1.675842982,-1.256078218,-0.285208519,-0.351263478,-0.984122183,0.253846306,-3.560661196,-1.27023667,1.171877832,0.142001561
GABRG3,0.113312741,0.011674052,0.50495155,-0.813795718,-1.255026469,-0.702458418,-0.28216175,-0.036423795,0.149023411,-0.171575679,0.882736133,-0.027705609,-0.075874223,0.839915555,0.041013887,0.469558275,0.841787102,-0.68665704,0.002682232,-0.329918014,-0.327813836,-0.378256413,-0.233185178,-0.182503051,-0.984819909,-0.101450171,-0.62450639,-0.660935762,-2.232268401,0.06841054,0.084057841
FUT9,-0.254925633,0.255816079,4.789514713,-2.043505459,5.647207925,0.127057253,-1.938620468,6.448347403,3.205142322,7.274271166,7.008511678,1.818598874,1.628498038,-0.218581072,4.682475404,2.060835951,4.732108622,0.362715979,-0.069356183,-0.228627613,4.57810858,6.077638393,-1.034664334,3.713158221,0.443139162,0.187202175,-2.500220524,6.2716512,5.689924689,2.618458442,4.997205037
FUT10,1.46063157,0.770813157,2.569294808,2.044462229,2.360715717,1.163044348,-0.113046,-2.060775898,-0.335090528,-4.06929307,-0.312641546,-0.298009365,-1.574544985,-0.280692248,-1.171352685,0.049968529,1.803212413,2.529094793,1.020517625,-0.138053144,0.962512008,2.513773341,0.00768984,0.752339,0.207791204,1.850149861,0.60752554,-0.442652261,-0.927295756,1.871070941,-1.125476329
FUK,0.923669687,-0.699897417,1.021718327,-0.609973897,0.451798527,2.548300267,0.901305527,2.412826825,4.137265342,3.167339886,3.862963771,2.239556116,2.890392128,-1.48424002,8.409384861,0.954736677,0.484162018,1.036842217,0.282270191,0.513457482,1.268660273,-0.329122464,0.301867288,0.830073859,0.179088952,1.556134332,1.366234796,1.469801687,2.489760389,2.78063387,5.407249837
FSTL5,-0.988469245,-2.052727322,-0.561289509,-1.215453437,-0.102189732,-1.024488017,-1.677034734,0.214171138,-0.298396221,0.107132402,0.334193872,-0.074732538,0.350779855,1.070777527,-0.89559078,-1.082670647,-0.82638085,-0.519822098,0.00856225,-2.570806162,-1.99395164,-0.142276207,-2.209576291,2.786643441,-2.982959773,0.179841828,-2.046116272,-0.524372173,0.227914036,-1.027067875,0.091030141
FNTA,1.396835597,-0.01788312,-0.207189951,-0.157129037,-0.109322566,0.415293789,0.059087965,-0.057438482,0.877216151,-0.192434919,0.014186789,0.585236728,0.677736426,-1.209269078,0.561180146,-0.171452996,0.031392758,0.990233622,1.067374247,0.629256587,0.404136388,-0.236785867,-0.069735644,0.270179697,-1.023187877,0.42200354,0.486436581,-0.212673173,-1.027599678,0.180079076,1.346998476
FNBP4,-2.269112033,-0.185049251,0.298735585,0.843268881,0.007310028,-0.583413591,0.31174013,-0.032145937,2.415468511,0.340921197,0.36469368,0.524443627,3.895411109,-0.421963221,-0.332212598,-0.579690296,2.314083583,2.50815335,1.007306817,-0.539290273,0.232175695,-0.603348052,-3.158991701,0.008795589,1.516242232,-1.434981358,-1.480511018,-0.184541324,0.169555833,-0.225625948,-1.734780527
FNBP1L,-0.990683577,-0.958124851,-1.103780606,-0.594442135,-0.878786725,-1.8332402,-0.750093913,-0.402128782,-0.207122219,-1.55486661,-0.594254354,-0.082916656,-0.215204003,-0.611293602,0.026870485,1.967149475,0.106531407,-2.372669497,-0.700550991,-1.040469802,3.119866493,-1.258669574,-0.085483194,0.079708249,-0.301125637,-0.490019256,-3.133336845,-1.027894779,-1.351565023,0.33708552,0.159154084
FHIT,0.297682589,0.015455775,1.078249165,1.920179982,0.695056871,-0.12006498,0.474650212,0.835740974,0.375683541,1.191141211,1.755305519,0.233763504,-0.13620488,0.377446159,3.638348068,1.147927891,1.311414015,-0.04230655,0.045579299,-0.379596322,0.674668455,1.386143001,-0.159437659,0.474852565,-0.210374813,0.079491192,-0.073901623,1.393856957,-0.392591831,0.080320373,2.127059731
FER,0.542244885,1.94378755,-0.251544269,-0.171555991,-0.268067294,1.293891274,0.423738861,-0.194818041,-0.682011156,-0.221769583,-0.074012537,-0.252265189,-0.678045325,0.6505673,-0.441992489,2.163885677,-0.064522164,2.544216256,0.253925254,0.97446636,-0.136374391,-0.30821918,0.598231018,-0.091504803,1.607715599,-0.162090383,0.578154194,-0.238026619,0.4782121,-0.499315017,-1.474251955
FEN1,-0.635474075,0.930963513,0.128667958,0.11192967,0.331258198,0.725174334,0.682523585,0.044433156,-0.178780337,0.135459291,0.09756663,-0.074957848,-0.371760166,-0.103019902,-0.327442419,-1.705557763,-1.064855841,1.40926891,-0.318786687,-1.320382481,0.301938727,0.138445166,1.205566495,0.163419757,0.570082871,-1.171635337,-0.233367363,-0.568300934,-0.005921573,0.480958767,-0.347381756
FEM1C,-0.172385574,0.695183313,-1.222201238,-0.276702197,-0.743869413,0.420370785,-1.783441481,-0.149538516,1.837633678,1.384757386,0.286191607,-0.215452199,0.799252118,0.245247031,2.915302583,0.888165818,-0.256451425,-1.028258416,-1.146794403,-0.307554705,0.294471089,-0.956692123,0.389526992,0.24403845,0.689999089,-0.318457339,1.243791285,-0.735817006,-1.737888673,0.085039851,-3.110997197
FDXACB1,-0.230726856,-0.750717869,0.367108385,0.374045027,0.676892637,-0.228116506,-0.15312731,-0.228790225,0.38440379,-0.232182174,-0.110506826,0.609081502,-0.35455294,0.463882957,0.147012597,-0.183396303,-0.338510929,-0.162007647,0.372876418,-1.105283913,0.716024056,0.629814593,-0.309786682,0.74675492,-1.470557406,-0.222421104,-0.574081452,0.620942608,-0.176013134,0.74740544,-0.068739199
FDFT1,-0.074436887,-1.243253471,0.100027725,0.793881287,0.24149646,-1.052647428,0.312202275,0.061518747,-0.11235026,0.063346826,0.013032525,0.034016872,0.005940674,0.720630968,0.337669465,-1.19963079,0.127438336,-0.217557905,-0.073756317,-0.339565109,0.002621782,-0.216511973,-1.084361713,-0.064298545,-0.400930854,-0.278128671,0.046400045,-0.085566588,0.73638482,-0.210824005,-0.361661572
FCHO2,-2.839454537,-0.664737259,-0.23442443,-1.62439296,-1.061472828,-2.958609934,0.015886348,0.294984597,-0.601894848,0.140345228,0.177665375,0.101373505,-0.096003123,0.022991397,-0.343176613,2.524337891,0.057094117,-1.179336328,-0.169391555,0.233477623,0.69841727,-1.157504508,-0.513895775,0.149648024,0.356725839,0.708077604,-0.440865041,0.165889035,-0.957924126,-0.020638645,0.694598903
FBXO8,-0.093883748,1.006644545,-1.088267392,0.892713345,-0.546170626,0.189587022,-1.1397632,-0.11519154,0.091028266,0.077157505,-0.123840372,0.072417228,0.059862246,-0.196359749,-3.900654889,0.916824876,-0.999351536,-0.072335711,0.002362755,-0.217089522,-0.329255114,-2.946614797,0.361744178,-0.370666929,0.430856061,0.042970315,0.396039004,-1.710110064,0.026746041,-4.180955174,2.095015901
FBXO15,1.435415008,0.95902389,0.156731395,-0.915247146,-1.641326438,2.671844546,-0.171189218,-0.060667233,3.007008777,0.392951605,1.699803848,-0.319844451,0.403842207,0.287337736,0.751047761,0.033200627,0.012580511,0.509544102,-1.291694633,0.165079605,-0.053692186,0.691559999,2.10775248,0.258233873,-0.812882518,4.31430765,0.22154666,-3.036808311,1.806581373,0.723304612,-1.495148403
FBXL17,-0.610551641,-2.001236775,-0.157927262,0.646842044,-0.254167566,-0.705302284,-0.248453983,-0.232632703,-0.019233327,-0.278752495,0.585925094,-0.025299253,-0.14962067,4.649865686,-0.858021201,-2.064606267,-0.027634083,-0.051490698,-0.39889939,2.342432905,-0.238787907,-0.133608149,-0.015777047,-0.083150466,-1.001401181,-0.376230214,-0.941210816,0.435364348,-0.11720018,1.811689068,-2.235481729
FANCL,2.814931219,2.003510959,-0.009705918,1.550729775,-2.416965581,3.13842552,1.283918808,0.526185524,2.359154909,-0.188619443,0.046101103,0.1259348,1.401993777,-0.308086009,0.873557934,1.971685985,-0.061045602,-0.37931381,0.110299041,-2.447243103,-0.10870577,-2.364346326,2.763738425,-0.649117448,0.195755515,1.597427996,3.402259771,0.448872694,0.262690135,-0.230402331,-0.927833853
FANCI,0.364376435,0.250518041,0.929395572,1.928532439,-0.482798561,-0.434886396,-2.704956317,0.071105983,0.237768004,-0.021499487,0.165131501,0.004283061,0.115011364,0.058833469,-3.182355606,0.122739601,-2.737493581,-0.746970302,-0.079454954,-0.20546447,0.178748931,-0.013657796,0.019555277,0.155626279,-0.382617739,0.02235456,-0.091336265,1.010596761,0.079444855,2.369647388,-0.075863515
FANCG,1.208818614,-0.657868841,-0.204585728,0.208957865,-0.435312435,0.13767115,-0.389853582,-0.497464285,0.003629116,-0.46032175,-0.471420898,0.055485251,0.03246576,-0.644431289,0.102537115,0.172404147,-0.444126154,-0.059851452,0.046225649,-1.962512173,-1.378771414,0.205645341,-0.697858493,0.052601787,0.021301026,-0.563947092,1.5502071,0.04465285,-0.362608924,0.058578484,0.051423779
FANCF,-0.544396645,-0.537802776,-0.299764848,-0.189188949,-0.116535058,-0.035117951,-0.059881466,0.384473134,0.304039252,0.534637478,0.478220298,-0.194073732,0.395821424,0.442985653,0.816091138,-0.164906527,-0.014094947,-0.2790851,-0.044569905,-0.934268689,-0.162121214,-0.102947987,-0.678254545,-0.100808545,0.385581755,-0.749079632,-1.545283274,-1.471635997,-0.32905574,-0.830601314,1.08194974
FANCE,0.099916055,1.163572612,0.462454593,0.459679894,-0.192454832,0.213252727,-0.16259365,0.30490379,0.109583018,-0.246355693,0.349425768,-0.324342067,0.322130628,-0.260664107,0.657160868,0.139772123,0.706644584,-1.029689417,0.15604981,1.688992848,-0.130052992,-0.125311255,0.42017878,0.812056448,0.468966773,-0.736397343,0.820351602,0.651202754,-0.270991737,0.546640291,0.364550155
FANCD2,1.225232788,1.500807594,-0.106838389,-0.812216034,-2.356189518,-5.690791704,-2.457338338,-0.229183231,0.336627034,-0.145786788,-0.231218775,1.101091719,0.766354444,-0.495734671,-1.420647123,0.012990856,-1.811426134,-6.390573235,-3.735418215,0.753675928,-0.414869996,-0.251979299,-0.634056579,-0.118651944,-0.037243252,0.748450305,0.635631664,0.445789654,-0.460473265,-1.901041983,-4.831863081
FANCC,0.016336134,1.118416032,-0.077938607,0.488803299,-0.291191272,-1.135233433,-0.473251699,-0.221903349,-0.330280797,-0.164854742,-0.067976031,0.093150365,-0.016898885,0.364515227,-1.327444323,-0.478147711,0.688675603,-1.922315352,-0.395862615,-0.244815963,-0.18273317,-0.037400182,0.008976482,0.388357191,0.009915332,0.14295815,0.014757943,-0.239915917,-0.145469795,0.037923307,-3.960569646
FANCB,0.050535856,0.157560161,3.581465169,3.108594015,3.447713006,1.294467767,3.255795071,1.300550325,0.047211993,2.894975242,0.397803052,0.152146497,0.491749458,1.010915787,-0.032232623,-0.455840126,2.36712678,0.723203745,0.74254855,0.003162441,2.485849999,2.015149524,0.314430204,2.240890649,-0.328456367,1.549000991,1.283531186,1.930699087,3.630578009,1.721297319,-0.776731856
